0,0,1,2,0,0,1,2,0,0,1,4,0,0,1,3,0,0,1,2,0,0,1,2,0,0,1,4,0,0,1,3
0,0,1,3,0,0,1,3,0,0,1,5,0,0,1,4,0,0,1,3,0,0,1,3,0,0,1,5,0,0,1,4
0,0,0,0,1,7,1,7,0,0,0,0,1,8,1,3,0,0,0,0,1,7,1,7,0,0,0,0,1,8,1,3
0,0,0,0,1,8,1,8,0,0,0,0,1,9,1,4,0,0,0,0,1,8,1,8,0,0,0,0,1,9,1,4
0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,3
0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,4
0,0,0,0,0,0,0,0,1,6,1,6,1,8,1,3,0,0,0,0,0,0,0,0,1,6,1,6,1,8,1,3
0,0,0,0,0,0,0,0,1,7,1,7,1,9,1,4,0,0,0,0,0,0,0,0,1,7,1,7,1,9,1,4
0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,3
0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,3
0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,7,2,1,3,2,1,7,1,7,2,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,8,1,1,1,1,1,8,1,8,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,2,0,0,1,5,0,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,1,0,0,1,6,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,2,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,4,7,6,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7,6,1,2,7,6,1,2,5,4,5,4,3,2,1,6,7,6,1,2,7,6,1,2,5,4,5,4,3,2,1,6
1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,7
0,0,1,2,0,0,1,2,0,0,1,4,0,0,1,6,0,0,1,2,0,0,1,2,0,0,1,4,0,0,1,6
0,0,1,3,0,0,1,3,0,0,1,5,0,0,1,7,0,0,1,3,0,0,1,3,0,0,1,5,0,0,1,7
0,0,0,0,1,8,1,8,0,0,0,0,3,2,1,6,0,0,0,0,1,8,1,8,0,0,0,0,3,2,1,6
0,0,0,0,1,9,1,9,0,0,0,0,1,1,1,7,0,0,0,0,1,9,1,9,0,0,0,0,1,1,1,7
0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,6
0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,5,4,5,4,3,2,1,6,0,0,0,0,0,0,0,0,5,4,5,4,3,2,1,6
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7
0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,6
0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,7
0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,8,2,1,1,5,1,8,1,8,2,1,1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,1,1,1,6,1,9,1,9,1,1,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,5,0,0,1,7,0,0,1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,6,0,0,1,8,0,0,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,0,0,0,2,1,1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,0,0,0,1,1,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,3,4,3,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1,7,1,8,1,7,1,8,2,1,2,1,4,3,1,6,1,7,1,8,1,7,1,8,2,1,2,1,4,3,1,6
1,8,1,9,1,8,1,9,1,1,1,1,1,1,1,7,1,8,1,9,1,8,1,9,1,1,1,1,1,1,1,7
0,0,1,8,0,0,1,8,0,0,3,2,0,0,1,6,0,0,1,8,0,0,1,8,0,0,3,2,0,0,1,6
0,0,1,9,0,0,1,9,0,0,1,1,0,0,1,7,0,0,1,9,0,0,1,9,0,0,1,1,0,0,1,7
0,0,0,0,1,1,1,1,0,0,0,0,4,3,1,6,0,0,0,0,1,1,1,1,0,0,0,0,4,3,1,6
0,0,0,0,1,2,1,2,0,0,0,0,1,1,1,7,0,0,0,0,1,2,1,2,0,0,0,0,1,1,1,7
0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,6
0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,2,1,2,1,4,3,1,6,0,0,0,0,0,0,0,0,2,1,2,1,4,3,1,6
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7
0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,6
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7
0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,6
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,4,1,1,1,1,1,3,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,4,1,5,1,2,1,2,1,4,1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4,0,0,1,2,0,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,5,0,0,1,3,0,0,1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,0,0,0,0,1,3,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5,0,0,0,0,1,4,1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,1,5,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,6,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,1,2,1,1,1,2,1,3,1,3,1,5,1,6,1,1,1,2,1,1,1,2,1,3,1,3,1,5,1,6
1,2,1,3,1,2,1,3,1,4,1,4,1,6,1,7,1,2,1,3,1,2,1,3,1,4,1,4,1,6,1,7
0,0,1,2,0,0,1,2,0,0,1,4,0,0,1,6,0,0,1,2,0,0,1,2,0,0,1,4,0,0,1,6
0,0,1,3,0,0,1,3,0,0,1,5,0,0,1,7,0,0,1,3,0,0,1,3,0,0,1,5,0,0,1,7
0,0,0,0,1,7,1,7,0,0,0,0,1,5,1,6,0,0,0,0,1,7,1,7,0,0,0,0,1,5,1,6
0,0,0,0,1,8,1,8,0,0,0,0,1,6,1,7,0,0,0,0,1,8,1,8,0,0,0,0,1,6,1,7
0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,6
0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,1,3,1,3,1,5,1,6,0,0,0,0,0,0,0,0,1,3,1,3,1,5,1,6
0,0,0,0,0,0,0,0,1,4,1,4,1,6,1,7,0,0,0,0,0,0,0,0,1,4,1,4,1,6,1,7
0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,6
0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,7
0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,6
0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,7,2,1,3,2,1,7,1,7,2,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,8,1,1,1,1,1,8,1,8,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,3,2,0,0,1,8,0,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,1,0,0,1,9,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,2,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,4,3,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,4,3,2,1,4,3,6,5,6,5,1,5,1,8,2,1,4,3,2,1,4,3,6,5,6,5,1,5,1,8
1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,9
0,0,4,3,0,0,4,3,0,0,1,4,0,0,1,8,0,0,4,3,0,0,4,3,0,0,1,4,0,0,1,8
0,0,1,1,0,0,1,1,0,0,1,5,0,0,1,9,0,0,1,1,0,0,1,1,0,0,1,5,0,0,1,9
0,0,0,0,1,7,1,7,0,0,0,0,1,5,1,8,0,0,0,0,1,7,1,7,0,0,0,0,1,5,1,8
0,0,0,0,1,8,1,8,0,0,0,0,1,6,1,9,0,0,0,0,1,8,1,8,0,0,0,0,1,6,1,9
0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,8
0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,9
0,0,0,0,0,0,0,0,6,5,6,5,1,5,1,8,0,0,0,0,0,0,0,0,6,5,6,5,1,5,1,8
0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,9,0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,9
0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,8
0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,9
0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,8
0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,7,1,1,3,2,1,7,1,7,1,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,8,1,2,1,1,1,8,1,8,1,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,2,0,0,1,6,0,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,1,0,0,1,7,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,1,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,1,2,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,3,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
